Carrier_Name,Carrier_Full_Name,Service_Type,Week_Date,Year,Month,Month_Name,Week_of_Year,Quarter,Season,Fiscal_Year,Bus_Departures,Passenger_Departures,Passengers_Per_Bus,Baseline_2019_Buses,Baseline_2019_Passengers,Bus_Recovery_Percent,Passenger_Recovery_Percent,Bus_WoW_Change,Passenger_WoW_Change,Bus_4wk_MA,Passenger_4wk_MA,Bus_12wk_MA,Passenger_12wk_MA,COVID_Period,Days_Since_Pandemic_Start,Is_COVID_Period,Economic_Period,Is_High_Inflation,Avg_Temp_F,Precipitation_Inches,Snow_Inches,Weather_Condition,Major_Weather_Event,Is_Severe_Weather,Is_Snow_Week,Is_Hot_Week,Is_Cold_Week,Is_Holiday,Is_Holiday_Season,NYC_Event,Is_Tourism_Peak
HCEE - Community,HCEE Community Coach,Commuter,2/10/2025,2025,2,February,7,1,Winter,2025,86,1678,19.51162791,295,5504,-70.84745763,-69.5130814,-1.149425287,3.071253071,84.75,1554.5,86.08333333,1583.333333,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Lakeland,Lakeland Bus,Regional,2/10/2025,2025,2,February,7,1,Winter,2025,42,1321,31.45238095,75,2819,-44,-53.13941114,-4.545454545,-8.072372999,44,1392.5,43,1397.5,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Martz,Martz Group,Regional,2/10/2025,2025,2,February,7,1,Winter,2025,18,693,38.5,47,1771,-61.70212766,-60.86956522,0,-2.118644068,18.25,727.5,18.25,746.75,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
NJ Transit,NJ Transit Corporation,Commuter,2/10/2025,2025,2,February,7,1,Winter,2025,2577,77802,30.19091967,2500,86541,3.08,-10.09810379,6.180469716,0.235767016,2449,78289.75,2421.333333,80650.16667,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,2/10/2025,2025,2,February,7,1,Winter,2025,38,910,23.94736842,44,1048,-13.63636364,-13.16793893,0,0,30.5,827.5,32.75,1136.583333,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Trailways,Trailways System,Intercity,2/10/2025,2025,2,February,7,1,Winter,2025,22,426,19.36363636,35,752,-37.14285714,-43.35106383,0,0,22,462.25,23.08333333,584.0833333,Post-COVID-Normal,1793,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fashion Week,TRUE
Academy,Academy Bus,Regional,2/24/2025,2025,2,February,9,1,Winter,2025,46,1499,32.58695652,113,4152,-59.2920354,-63.89691715,0,9.495982469,43.75,1316,43,1284.25,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,2/24/2025,2025,2,February,9,1,Winter,2025,189,5382,28.47619048,460,14129,-58.91304348,-61.90813221,0,0,186.25,5353.25,175.3333333,5190.416667,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,2/24/2025,2025,2,February,9,1,Winter,2025,60,1004,16.73333333,118,3262,-49.15254237,-69.2213366,7.142857143,9.130434783,58.5,1012.5,59.25,1370.333333,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,2/24/2025,2025,2,February,9,1,Winter,2025,88,1750,19.88636364,295,5504,-70.16949153,-68.20494186,2.325581395,4.290822408,86.5,1644.5,86.16666667,1585.25,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,2/24/2025,2025,2,February,9,1,Winter,2025,45,1410,31.33333333,75,2819,-40,-49.98226321,7.142857143,6.737320212,44,1393.5,43.33333333,1394.666667,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,2/24/2025,2025,2,February,9,1,Winter,2025,18,712,39.55555556,47,1771,-61.70212766,-59.79672501,0,2.741702742,18,719.5,18.25,741.6666667,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,2/24/2025,2025,2,February,9,1,Winter,2025,2410,83056,34.46307054,2500,86541,-3.6,-4.026992986,-6.48040357,6.753039768,2446.75,78090.5,2419.416667,80530.91667,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,2/24/2025,2025,2,February,9,1,Winter,2025,38,910,23.94736842,44,1048,-13.63636364,-13.16793893,0,0,34.25,868.75,32.16666667,1056.166667,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,2/24/2025,2025,2,February,9,1,Winter,2025,22,426,19.36363636,35,752,-37.14285714,-43.35106383,0,0,22,428.5,23.08333333,577.5,Post-COVID-Normal,1807,TRUE,Stabilization,FALSE,36,3.1,9.1,Cold/Snowy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,3/10/2025,2025,3,March,11,1,Spring,2025,46,1522,33.08695652,113,4152,-59.2920354,-63.34296724,0,1.534356237,44.25,1401.75,43.5,1316.416667,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,3/10/2025,2025,3,March,11,1,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,-0.529100529,4.886659234,188.75,5447.75,178.1666667,5255.666667,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,3/10/2025,2025,3,March,11,1,Spring,2025,61,1133,18.57377049,118,3262,-48.30508475,-65.26670754,1.666666667,12.84860558,59,1045.5,59.33333333,1325.583333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,3/10/2025,2025,3,March,11,1,Spring,2025,78,1508,19.33333333,295,5504,-73.55932203,-72.60174419,-11.36363636,-13.82857143,84.75,1641,85.5,1592.583333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,3/10/2025,2025,3,March,11,1,Spring,2025,42,1439,34.26190476,75,2819,-44,-48.95352962,-6.666666667,2.056737589,43.25,1401.75,43.16666667,1399.833333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,3/10/2025,2025,3,March,11,1,Spring,2025,18,744,41.33333333,47,1771,-61.70212766,-57.98983625,0,4.494382022,18,714.25,18.16666667,742.5,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,3/10/2025,2025,3,March,11,1,Spring,2025,2433,85733,35.23756679,2500,86541,-2.68,-0.933661501,0.954356846,3.223126565,2461.75,81052.5,2418.916667,80909.33333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,3/10/2025,2025,3,March,11,1,Spring,2025,45,1443,32.06666667,44,1048,2.272727273,37.69083969,18.42105263,58.57142857,39.75,1043.25,34,1114.333333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,3/10/2025,2025,3,March,11,1,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,-4.545454545,-0.234741784,21.75,425.75,22.58333333,539.0833333,Post-COVID-Normal,1821,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,3/24/2025,2025,3,March,13,1,Spring,2025,46,1495,32.5,113,4152,-59.2920354,-63.99325626,0,-1.773981603,46,1471.25,43.83333333,1330.333333,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,3/24/2025,2025,3,March,13,1,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,0,0,188.5,5513.5,177.75,5290.416667,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,3/24/2025,2025,3,March,13,1,Spring,2025,62,1277,20.59677419,118,3262,-47.45762712,-60.85223789,1.639344262,12.70962048,59.75,1083.5,59.58333333,1301.333333,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,3/24/2025,2025,3,March,13,1,Spring,2025,77,1554,20.18181818,295,5504,-73.89830508,-71.76598837,-1.282051282,3.050397878,82.25,1622.5,84.66666667,1579,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,3/24/2025,2025,3,March,13,1,Spring,2025,42,1396,33.23809524,75,2819,-44,-50.47889322,0,-2.98818624,42.75,1391.5,43.16666667,1398.083333,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,3/24/2025,2025,3,March,13,1,Spring,2025,18,717,39.83333333,47,1771,-61.70212766,-59.51439864,0,-3.629032258,18,716.5,18.25,740.0833333,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,3/24/2025,2025,3,March,13,1,Spring,2025,2443,84280,34.49856734,2500,86541,-2.28,-2.612634474,0.411015208,-1.694796636,2465.75,82717.75,2422.833333,80747.66667,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,3/24/2025,2025,3,March,13,1,Spring,2025,44,1430,32.5,44,1048,0,36.45038168,-2.222222222,-0.900900901,41.25,1173.25,33.91666667,1077.25,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,3/24/2025,2025,3,March,13,1,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,0,0,21.5,425.5,22.33333333,504.8333333,Post-COVID-Normal,1835,TRUE,Stabilization,FALSE,43,4.3,4,Cool/Rainy,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,4/7/2025,2025,4,April,15,2,Spring,2025,46,1532,33.30434783,113,4152,-59.2920354,-63.10211946,0,2.474916388,46,1512,44,1353.166667,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,4/7/2025,2025,4,April,15,2,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,0,0,188.25,5579.25,179.9166667,5302.083333,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,4/7/2025,2025,4,April,15,2,Spring,2025,61,1192,19.54098361,118,3262,-48.30508475,-63.45800123,-1.612903226,-6.656225529,61,1151.5,59.75,1267.916667,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,4/7/2025,2025,4,April,15,2,Spring,2025,77,1554,20.18181818,295,5504,-73.89830508,-71.76598837,0,0,80,1591.5,83.66666667,1578.5,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,4/7/2025,2025,4,April,15,2,Spring,2025,42,1390,33.0952381,75,2819,-44,-50.69173466,0,-0.429799427,42.75,1408.75,43.08333333,1397,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,4/7/2025,2025,4,April,15,2,Spring,2025,18,731,40.61111111,47,1771,-61.70212766,-58.72388481,0,1.952580195,18,726,18.16666667,736,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,4/7/2025,2025,4,April,15,2,Spring,2025,2473,86890,35.135463,2500,86541,-1.08,0.403277059,1.227998363,3.096820123,2439.75,84989.75,2427.333333,81164.33333,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,4/7/2025,2025,4,April,15,2,Spring,2025,44,1430,32.5,44,1048,0,36.45038168,0,0,42.75,1303.25,35.66666667,1134.333333,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,4/7/2025,2025,4,April,15,2,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,0,0,21.25,425.25,22.25,491.9166667,Post-COVID-Normal,1849,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,4/21/2025,2025,4,April,17,2,Spring,2025,44,1354,30.77272727,113,4152,-61.0619469,-67.38921002,-4.347826087,-11.61879896,45.5,1475.75,43.83333333,1344.583333,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,4/21/2025,2025,4,April,17,2,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,0,0,188,5645,179.3333333,5319.166667,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,4/21/2025,2025,4,April,17,2,Spring,2025,62,1435,23.14516129,118,3262,-47.45762712,-56.00858369,1.639344262,20.38590604,61.5,1259.25,60,1284.833333,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,4/21/2025,2025,4,April,17,2,Spring,2025,77,1554,20.18181818,295,5504,-73.89830508,-71.76598837,0,0,77.25,1542.5,82.83333333,1564.916667,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,4/21/2025,2025,4,April,17,2,Spring,2025,42,1322,31.47619048,75,2819,-44,-53.10393757,0,-4.892086331,42,1386.75,43.08333333,1390.666667,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,4/21/2025,2025,4,April,17,2,Spring,2025,18,731,40.61111111,47,1771,-61.70212766,-58.72388481,0,0,18,730.75,18.16666667,734.9166667,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,4/21/2025,2025,4,April,17,2,Spring,2025,2456,90225,36.73656352,2500,86541,-1.76,4.256941796,-0.687424181,3.838186212,2451.25,86782,2431.083333,81277.33333,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,4/21/2025,2025,4,April,17,2,Spring,2025,44,1430,32.5,44,1048,0,36.45038168,0,0,44.25,1433.25,35.58333333,1097.25,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,4/21/2025,2025,4,April,17,2,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,0,0,21,425,22.16666667,480.5,Post-COVID-Normal,1863,TRUE,Stabilization,FALSE,54,4.1,0.4,Mild/Rainy,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,5/5/2025,2025,5,May,19,2,Spring,2025,46,1509,32.80434783,113,4152,-59.2920354,-63.65606936,4.545454545,11.44756278,45.5,1472.5,44,1365.833333,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,5/5/2025,2025,5,May,19,2,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,0,0,188,5645,181.3333333,5359.916667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,5/5/2025,2025,5,May,19,2,Spring,2025,62,1209,19.5,118,3262,-47.45762712,-62.93684856,0,-15.74912892,61.75,1278.25,60.16666667,1257.583333,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,5/5/2025,2025,5,May,19,2,Spring,2025,87,1875,21.55172414,295,5504,-70.50847458,-65.93386628,12.98701299,20.65637066,79.5,1634.25,83,1595.416667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,5/5/2025,2025,5,May,19,2,Spring,2025,42,1421,33.83333333,75,2819,-44,-49.59205392,0,7.488653555,42,1382.25,43,1392.166667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,5/5/2025,2025,5,May,19,2,Spring,2025,18,716,39.77777778,47,1771,-61.70212766,-59.57086392,0,-2.051983584,18,723.75,18.08333333,732.8333333,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,5/5/2025,2025,5,May,19,2,Spring,2025,2389,87138,36.4746756,2500,86541,-4.44,0.689846431,-2.728013029,-3.421446384,2440.25,87133.25,2431.75,81738.16667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,5/5/2025,2025,5,May,19,2,Spring,2025,44,1430,32.5,44,1048,0,36.45038168,0,0,44,1430,37.41666667,1166.916667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,5/5/2025,2025,5,May,19,2,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,0,0,21,425,22.08333333,477.9166667,Post-COVID-Normal,1877,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,5/19/2025,2025,5,May,21,2,Spring,2025,46,1551,33.7173913,113,4152,-59.2920354,-62.64450867,0,2.783300199,45.5,1486.5,44.41666667,1380.5,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,5/19/2025,2025,5,May,21,2,Spring,2025,188,5645,30.02659574,460,14129,-59.13043478,-60.04671244,0,0,188,5645,181.25,5383.333333,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,5/19/2025,2025,5,May,21,2,Spring,2025,63,1821,28.9047619,118,3262,-46.61016949,-44.17535254,1.612903226,50.62034739,62,1414.25,60.5,1301.25,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,5/19/2025,2025,5,May,21,2,Spring,2025,87,1735,19.94252874,295,5504,-70.50847458,-68.47747093,0,-7.466666667,82,1679.5,82.91666667,1600.416667,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Lakeland,Lakeland Bus,Regional,5/19/2025,2025,5,May,21,2,Spring,2025,42,1498,35.66666667,75,2819,-44,-46.86058886,0,5.418719212,42,1407.75,43,1402.166667,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Martz,Martz Group,Regional,5/19/2025,2025,5,May,21,2,Spring,2025,18,745,41.38888889,47,1771,-61.70212766,-57.93337098,0,4.05027933,18,730.75,18.08333333,735.5833333,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
NJ Transit,NJ Transit Corporation,Commuter,5/19/2025,2025,5,May,21,2,Spring,2025,2446,86789,35.48201145,2500,86541,-2.16,0.286569372,2.385935538,-0.400514127,2441,87760.5,2433.666667,81820.16667,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Peter Pan/Bonanza,Peter Pan/Bonanza,Intercity,5/19/2025,2025,5,May,21,2,Spring,2025,44,1430,32.5,44,1048,0,36.45038168,0,0,44,1430,37.33333333,1129.833333,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Trailways,Trailways System,Intercity,5/19/2025,2025,5,May,21,2,Spring,2025,21,425,20.23809524,35,752,-40,-43.48404255,0,0,21,425,22,470.25,Post-COVID-Normal,1891,TRUE,Stabilization,FALSE,64,4.2,0,Mild/Pleasant,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Academy,Academy Bus,Regional,6/1/2025,2025,6,June,22,2,Summer,2025,48,1638,34.125,113,4152,-57.52212389,-60.54913295,4.347826087,5.609284333,46,1513,45.08333333,1427.583333,Post-COVID-Normal,1904,TRUE,Stabilization,FALSE,73,4.5,0,Warm/Humid,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Coach USA,Coach USA Inc,Commuter,6/1/2025,2025,6,June,22,2,Summer,2025,206,6008,29.16504854,460,14129,-55.2173913,-57.47752849,9.574468085,6.430469442,192.5,5735.75,187.25,5559.416667,Post-COVID-Normal,1904,TRUE,Stabilization,FALSE,73,4.5,0,Warm/Humid,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
Greyhound,Greyhound Lines,Intercity,6/1/2025,2025,6,June,22,2,Summer,2025,63,1439,22.84126984,118,3262,-46.61016949,-55.88595953,0,-20.9774849,62.5,1476,60.75,1256.083333,Post-COVID-Normal,1904,TRUE,Stabilization,FALSE,73,4.5,0,Warm/Humid,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
HCEE - Community,HCEE Community Coach,Commuter,6/1/2025,2025,6,June,22,2,Summer,2025,87,1873,21.52873563,295,5504,-70.50847458,-65.97020349,0,7.95389049,84.5,1759.25,83.08333333,1635.083333,Post-COVID-Normal,1904,TRUE,Stabilization,FALSE,73,4.5,0,Warm/Humid,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
